fg_pre_scfh 11.4373
o2_pre_scfh 13.7819
fg_post_scfh 11.4392
o2_post_scfh 13.7819
total_scfh 25.2192
ratio_fo 0.829879
c0 -1.45017775e-17
c1 3.69686441e-18
Uc1 3.32970706e-16
